child,testlanguage,age,item,response,mode,test_lang_status,ling
ch1191or28,rus,88,attempt,1,retelling,L2,Bilingual
ch1191or28,rus,88,outcome,1,retelling,L2,Bilingual
ch1191or28,rus,88,ist,1,retelling,L2,Bilingual
ch1191or28,rus,88,ist,1,telling,L2,Bilingual
ch1191or28,rus,88,goal,1,telling,L2,Bilingual
ch1191or28,rus,88,attempt,1,telling,L2,Bilingual
ch1191or28,rus,88,outcome,1,telling,L2,Bilingual
ch1191or28,rus,88,ist,0,telling,L2,Bilingual
ch1191or28,rus,88,ist,1,telling,L2,Bilingual
ch1191or28,rus,88,goal,0,telling,L2,Bilingual
ch1191or28,rus,88,attempt,1,telling,L2,Bilingual
ch1191or28,rus,88,outcome,1,telling,L2,Bilingual
ch1191or28,rus,88,ist,1,telling,L2,Bilingual
ch1191or28,rus,88,ist,1,telling,L2,Bilingual
ch1191or28,rus,88,goal,1,telling,L2,Bilingual
ch1191or28,rus,88,attempt,1,telling,L2,Bilingual
ch1191or28,rus,88,outcome,1,telling,L2,Bilingual
ch1191or28,rus,88,ist,1,telling,L2,Bilingual
ch1191or28,sah,88,ist,1,retelling,L1,Bilingual
ch1191or28,sah,88,goal,1,retelling,L1,Bilingual
ch1191or28,sah,88,attempt,1,retelling,L1,Bilingual
ch1191or28,sah,88,outcome,1,retelling,L1,Bilingual
ch1191or28,sah,88,ist,0,retelling,L1,Bilingual
ch1191or28,sah,88,ist,0,retelling,L1,Bilingual
ch1191or28,sah,88,goal,0,retelling,L1,Bilingual
ch1191or28,sah,88,attempt,1,retelling,L1,Bilingual
ch1191or28,sah,88,outcome,0,retelling,L1,Bilingual
ch1191or28,sah,88,ist,0,retelling,L1,Bilingual
ch1191or28,sah,88,ist,0,retelling,L1,Bilingual
ch1191or28,sah,88,goal,1,retelling,L1,Bilingual
ch1191or28,sah,88,attempt,0,retelling,L1,Bilingual
ch1191or28,sah,88,outcome,0,retelling,L1,Bilingual
ch1191or28,sah,88,ist,1,retelling,L1,Bilingual
ch1191or28,sah,88,ist,0,telling,L1,Bilingual
ch1191or28,sah,88,goal,1,telling,L1,Bilingual
ch1191or28,sah,88,attempt,0,telling,L1,Bilingual
ch1191or28,sah,88,outcome,1,telling,L1,Bilingual
ch1191or28,sah,88,ist,0,telling,L1,Bilingual
ch1191or28,sah,88,ist,0,telling,L1,Bilingual
ch1191or28,sah,88,goal,0,telling,L1,Bilingual
ch1191or28,sah,88,attempt,1,telling,L1,Bilingual
ch1191or28,sah,88,outcome,0,telling,L1,Bilingual
ch1191or28,sah,88,ist,0,telling,L1,Bilingual
ch1191or28,sah,88,ist,0,telling,L1,Bilingual
ch1191or28,sah,88,goal,1,telling,L1,Bilingual
ch1191or28,sah,88,attempt,0,telling,L1,Bilingual
ch1191or28,sah,88,outcome,0,telling,L1,Bilingual
ch1191or28,sah,88,ist,1,telling,L1,Bilingual
ch1192or28,rus,83,ist,1,retelling,L2,Bilingual
ch1192or28,rus,83,goal,1,retelling,L2,Bilingual
ch1192or28,rus,83,attempt,1,retelling,L2,Bilingual
ch1192or28,rus,83,outcome,1,retelling,L2,Bilingual
ch1192or28,rus,83,ist,1,retelling,L2,Bilingual
ch1192or28,rus,83,ist,1,retelling,L2,Bilingual
ch1192or28,rus,83,goal,1,retelling,L2,Bilingual
ch1192or28,rus,83,attempt,1,retelling,L2,Bilingual
ch1192or28,rus,83,outcome,1,retelling,L2,Bilingual
ch1192or28,rus,83,ist,1,retelling,L2,Bilingual
ch1192or28,rus,83,ist,1,retelling,L2,Bilingual
ch1192or28,rus,83,goal,1,retelling,L2,Bilingual
ch1192or28,rus,83,attempt,1,retelling,L2,Bilingual
ch1192or28,rus,83,outcome,1,retelling,L2,Bilingual
ch1192or28,rus,83,ist,1,retelling,L2,Bilingual
ch1192or28,rus,83,ist,1,telling,L2,Bilingual
ch1192or28,rus,83,goal,1,telling,L2,Bilingual
ch1192or28,rus,83,attempt,1,telling,L2,Bilingual
ch1192or28,rus,83,outcome,1,telling,L2,Bilingual
ch1192or28,rus,83,ist,1,telling,L2,Bilingual
ch1192or28,rus,83,ist,1,telling,L2,Bilingual
ch1192or28,rus,83,goal,0,telling,L2,Bilingual
ch1192or28,rus,83,attempt,1,telling,L2,Bilingual
ch1192or28,rus,83,outcome,1,telling,L2,Bilingual
ch1192or28,rus,83,ist,1,telling,L2,Bilingual
ch1192or28,rus,83,ist,0,telling,L2,Bilingual
ch1192or28,rus,83,goal,1,telling,L2,Bilingual
ch1192or28,rus,83,attempt,1,telling,L2,Bilingual
ch1192or28,rus,83,outcome,1,telling,L2,Bilingual
ch1192or28,rus,83,ist,1,telling,L2,Bilingual
ch1192or28,sah,83,ist,0,retelling,L1,Bilingual
ch1192or28,sah,83,goal,1,retelling,L1,Bilingual
ch1192or28,sah,83,attempt,0,retelling,L1,Bilingual
ch1192or28,sah,83,outcome,1,retelling,L1,Bilingual
ch1192or28,sah,83,ist,0,retelling,L1,Bilingual
ch1192or28,sah,83,ist,0,retelling,L1,Bilingual
ch1192or28,sah,83,goal,1,retelling,L1,Bilingual
ch1192or28,sah,83,attempt,1,retelling,L1,Bilingual
ch1192or28,sah,83,outcome,1,retelling,L1,Bilingual
ch1192or28,sah,83,ist,0,retelling,L1,Bilingual
ch1192or28,sah,83,ist,0,retelling,L1,Bilingual
ch1192or28,sah,83,goal,1,retelling,L1,Bilingual
ch1192or28,sah,83,attempt,0,retelling,L1,Bilingual
ch1192or28,sah,83,outcome,1,retelling,L1,Bilingual
ch1192or28,sah,83,ist,1,retelling,L1,Bilingual
ch1192or28,sah,83,ist,0,telling,L1,Bilingual
ch1192or28,sah,83,goal,1,telling,L1,Bilingual
ch1192or28,sah,83,attempt,0,telling,L1,Bilingual
ch1192or28,sah,83,outcome,1,telling,L1,Bilingual
ch1192or28,sah,83,ist,0,telling,L1,Bilingual
ch1192or28,sah,83,ist,0,telling,L1,Bilingual
ch1192or28,sah,83,goal,0,telling,L1,Bilingual
ch1192or28,sah,83,attempt,1,telling,L1,Bilingual
ch1192or28,sah,83,outcome,0,telling,L1,Bilingual
ch1192or28,sah,83,ist,0,telling,L1,Bilingual
ch1192or28,sah,83,ist,0,telling,L1,Bilingual
ch1192or28,sah,83,goal,1,telling,L1,Bilingual
ch1192or28,sah,83,attempt,0,telling,L1,Bilingual
ch1192or28,sah,83,outcome,1,telling,L1,Bilingual
ch1192or28,sah,83,ist,1,telling,L1,Bilingual
ch1193or28,rus,84,ist,1,retelling,L2,Bilingual
ch1193or28,rus,84,goal,1,retelling,L2,Bilingual
ch1193or28,rus,84,attempt,1,retelling,L2,Bilingual
ch1193or28,rus,84,outcome,1,retelling,L2,Bilingual
ch1193or28,rus,84,ist,1,retelling,L2,Bilingual
ch1193or28,rus,84,ist,1,retelling,L2,Bilingual
ch1193or28,rus,84,goal,1,retelling,L2,Bilingual
ch1193or28,rus,84,attempt,1,retelling,L2,Bilingual
ch1193or28,rus,84,outcome,1,retelling,L2,Bilingual
ch1193or28,rus,84,ist,1,retelling,L2,Bilingual
ch1193or28,rus,84,ist,1,retelling,L2,Bilingual
ch1193or28,rus,84,goal,1,retelling,L2,Bilingual
ch1193or28,rus,84,attempt,1,retelling,L2,Bilingual
ch1193or28,rus,84,outcome,1,retelling,L2,Bilingual
ch1193or28,rus,84,ist,1,retelling,L2,Bilingual
ch1193or28,rus,84,ist,1,telling,L2,Bilingual
ch1193or28,rus,84,goal,1,telling,L2,Bilingual
ch1193or28,rus,84,attempt,1,telling,L2,Bilingual
ch1193or28,rus,84,outcome,1,telling,L2,Bilingual
ch1193or28,rus,84,ist,1,telling,L2,Bilingual
ch1193or28,rus,84,ist,0,telling,L2,Bilingual
ch1193or28,rus,84,goal,1,telling,L2,Bilingual
ch1193or28,rus,84,attempt,1,telling,L2,Bilingual
ch1193or28,rus,84,outcome,1,telling,L2,Bilingual
ch1193or28,rus,84,ist,1,telling,L2,Bilingual
ch1193or28,rus,84,ist,1,telling,L2,Bilingual
ch1193or28,rus,84,goal,1,telling,L2,Bilingual
ch1193or28,rus,84,attempt,1,telling,L2,Bilingual
ch1193or28,rus,84,outcome,1,telling,L2,Bilingual
ch1193or28,rus,84,ist,1,telling,L2,Bilingual
ch1193or28,sah,84,ist,0,retelling,L1,Bilingual
ch1193or28,sah,84,goal,1,retelling,L1,Bilingual
ch1193or28,sah,84,attempt,0,retelling,L1,Bilingual
ch1193or28,sah,84,outcome,1,retelling,L1,Bilingual
ch1193or28,sah,84,ist,1,retelling,L1,Bilingual
ch1193or28,sah,84,ist,0,retelling,L1,Bilingual
ch1193or28,sah,84,goal,0,retelling,L1,Bilingual
ch1193or28,sah,84,attempt,1,retelling,L1,Bilingual
ch1193or28,sah,84,outcome,0,retelling,L1,Bilingual
ch1193or28,sah,84,ist,0,retelling,L1,Bilingual
ch1193or28,sah,84,ist,1,retelling,L1,Bilingual
ch1193or28,sah,84,goal,1,retelling,L1,Bilingual
ch1193or28,sah,84,attempt,0,retelling,L1,Bilingual
ch1193or28,sah,84,outcome,0,retelling,L1,Bilingual
ch1193or28,sah,84,ist,1,retelling,L1,Bilingual
ch1193or28,sah,84,ist,0,telling,L1,Bilingual
ch1193or28,sah,84,goal,1,telling,L1,Bilingual
ch1193or28,sah,84,attempt,0,telling,L1,Bilingual
ch1193or28,sah,84,outcome,1,telling,L1,Bilingual
ch1193or28,sah,84,ist,0,telling,L1,Bilingual
ch1193or28,sah,84,ist,0,telling,L1,Bilingual
ch1193or28,sah,84,goal,0,telling,L1,Bilingual
ch1193or28,sah,84,attempt,1,telling,L1,Bilingual
ch1193or28,sah,84,outcome,0,telling,L1,Bilingual
ch1193or28,sah,84,ist,0,telling,L1,Bilingual
ch1193or28,sah,84,ist,0,telling,L1,Bilingual
ch1193or28,sah,84,goal,1,telling,L1,Bilingual
ch1193or28,sah,84,attempt,0,telling,L1,Bilingual
ch1193or28,sah,84,outcome,0,telling,L1,Bilingual
ch1193or28,sah,84,ist,1,telling,L1,Bilingual
ch1194or28,sah,89,ist,1,retelling,L1,Bilingual
ch1194or28,sah,89,goal,1,retelling,L1,Bilingual
ch1194or28,sah,89,attempt,1,retelling,L1,Bilingual
ch1194or28,sah,89,outcome,1,retelling,L1,Bilingual
ch1194or28,sah,89,ist,1,retelling,L1,Bilingual
ch1194or28,sah,89,ist,1,retelling,L1,Bilingual
ch1194or28,sah,89,goal,1,retelling,L1,Bilingual
ch1194or28,sah,89,attempt,1,retelling,L1,Bilingual
ch1194or28,sah,89,outcome,1,retelling,L1,Bilingual
ch1194or28,sah,89,ist,1,retelling,L1,Bilingual
ch1194or28,sah,89,ist,1,retelling,L1,Bilingual
ch1194or28,sah,89,goal,1,retelling,L1,Bilingual
ch1194or28,sah,89,attempt,1,retelling,L1,Bilingual
ch1194or28,sah,89,outcome,1,retelling,L1,Bilingual
ch1194or28,sah,89,ist,1,retelling,L1,Bilingual
ch1194or28,rus,89,ist,1,telling,L2,Bilingual
ch1194or28,rus,89,goal,1,telling,L2,Bilingual
ch1194or28,rus,89,attempt,1,telling,L2,Bilingual
ch1194or28,rus,89,outcome,1,telling,L2,Bilingual
ch1194or28,rus,89,ist,1,telling,L2,Bilingual
ch1194or28,rus,89,ist,1,telling,L2,Bilingual
ch1194or28,rus,89,goal,1,telling,L2,Bilingual
ch1194or28,rus,89,attempt,1,telling,L2,Bilingual
ch1194or28,rus,89,outcome,1,telling,L2,Bilingual
ch1194or28,rus,89,ist,1,telling,L2,Bilingual
ch1194or28,rus,89,ist,1,telling,L2,Bilingual
ch1194or28,rus,89,goal,1,telling,L2,Bilingual
ch1194or28,rus,89,attempt,0,telling,L2,Bilingual
ch1194or28,rus,89,outcome,1,telling,L2,Bilingual
ch1194or28,rus,89,ist,1,telling,L2,Bilingual
ch1194or28,rus,89,ist,1,retelling,L2,Bilingual
ch1194or28,rus,89,goal,1,retelling,L2,Bilingual
ch1194or28,rus,89,attempt,1,retelling,L2,Bilingual
ch1194or28,rus,89,outcome,1,retelling,L2,Bilingual
ch1194or28,rus,89,ist,1,retelling,L2,Bilingual
ch1194or28,rus,89,ist,1,retelling,L2,Bilingual
ch1194or28,rus,89,goal,1,retelling,L2,Bilingual
ch1194or28,rus,89,attempt,1,retelling,L2,Bilingual
ch1194or28,rus,89,outcome,0,retelling,L2,Bilingual
ch1194or28,rus,89,ist,1,retelling,L2,Bilingual
ch1194or28,rus,89,ist,1,retelling,L2,Bilingual
ch1194or28,rus,89,goal,1,retelling,L2,Bilingual
ch1194or28,rus,89,attempt,0,retelling,L2,Bilingual
ch1194or28,rus,89,outcome,1,retelling,L2,Bilingual
ch1194or28,rus,89,ist,1,retelling,L2,Bilingual
ch1194or28,sah,89,ist,1,telling,L1,Bilingual
ch1194or28,sah,89,goal,1,telling,L1,Bilingual
ch1194or28,sah,89,attempt,1,telling,L1,Bilingual
ch1194or28,sah,89,outcome,1,telling,L1,Bilingual
ch1194or28,sah,89,ist,1,telling,L1,Bilingual
ch1194or28,sah,89,ist,1,telling,L1,Bilingual
ch1194or28,sah,89,goal,1,telling,L1,Bilingual
ch1194or28,sah,89,attempt,1,telling,L1,Bilingual
ch1194or28,sah,89,outcome,0,telling,L1,Bilingual
ch1194or28,sah,89,ist,0,telling,L1,Bilingual
ch1194or28,sah,89,ist,1,telling,L1,Bilingual
ch1194or28,sah,89,goal,1,telling,L1,Bilingual
ch1194or28,sah,89,attempt,0,telling,L1,Bilingual
ch1194or28,sah,89,outcome,1,telling,L1,Bilingual
ch1194or28,sah,89,ist,1,telling,L1,Bilingual
ch1195or28,rus,88,ist,1,retelling,L2,Bilingual
ch1195or28,rus,88,goal,1,retelling,L2,Bilingual
ch1195or28,rus,88,attempt,1,retelling,L2,Bilingual
ch1195or28,rus,88,outcome,1,retelling,L2,Bilingual
ch1195or28,rus,88,ist,1,retelling,L2,Bilingual
ch1195or28,rus,88,ist,1,retelling,L2,Bilingual
ch1195or28,rus,88,goal,1,retelling,L2,Bilingual
ch1195or28,rus,88,attempt,1,retelling,L2,Bilingual
ch1195or28,rus,88,outcome,1,retelling,L2,Bilingual
ch1195or28,rus,88,ist,1,retelling,L2,Bilingual
ch1195or28,rus,88,ist,1,retelling,L2,Bilingual
ch1195or28,rus,88,goal,1,retelling,L2,Bilingual
ch1195or28,rus,88,attempt,1,retelling,L2,Bilingual
ch1195or28,rus,88,outcome,1,retelling,L2,Bilingual
ch1195or28,rus,88,ist,1,retelling,L2,Bilingual
ch1195or28,rus,88,ist,1,telling,L2,Bilingual
ch1195or28,rus,88,goal,1,telling,L2,Bilingual
ch1195or28,rus,88,attempt,1,telling,L2,Bilingual
ch1195or28,rus,88,outcome,1,telling,L2,Bilingual
ch1195or28,rus,88,ist,0,telling,L2,Bilingual
ch1195or28,rus,88,ist,1,telling,L2,Bilingual
ch1195or28,rus,88,goal,1,telling,L2,Bilingual
ch1195or28,rus,88,attempt,1,telling,L2,Bilingual
ch1195or28,rus,88,outcome,1,telling,L2,Bilingual
ch1195or28,rus,88,ist,1,telling,L2,Bilingual
ch1195or28,rus,88,ist,1,telling,L2,Bilingual
ch1195or28,rus,88,goal,1,telling,L2,Bilingual
ch1195or28,rus,88,attempt,1,telling,L2,Bilingual
ch1195or28,rus,88,outcome,1,telling,L2,Bilingual
ch1195or28,rus,88,ist,1,telling,L2,Bilingual
ch1195or28,sah,88,ist,1,retelling,L1,Bilingual
ch1195or28,sah,88,goal,1,retelling,L1,Bilingual
ch1195or28,sah,88,attempt,1,retelling,L1,Bilingual
ch1195or28,sah,88,outcome,1,retelling,L1,Bilingual
ch1195or28,sah,88,ist,1,retelling,L1,Bilingual
ch1195or28,sah,88,ist,0,retelling,L1,Bilingual
ch1195or28,sah,88,goal,1,retelling,L1,Bilingual
ch1195or28,sah,88,attempt,1,retelling,L1,Bilingual
ch1195or28,sah,88,outcome,0,retelling,L1,Bilingual
ch1195or28,sah,88,ist,1,retelling,L1,Bilingual
ch1195or28,sah,88,ist,0,retelling,L1,Bilingual
ch1195or28,sah,88,goal,1,retelling,L1,Bilingual
ch1195or28,sah,88,attempt,0,retelling,L1,Bilingual
ch1195or28,sah,88,outcome,1,retelling,L1,Bilingual
ch1195or28,sah,88,ist,1,retelling,L1,Bilingual
ch1195or28,sah,88,ist,1,telling,L1,Bilingual
ch1195or28,sah,88,goal,1,telling,L1,Bilingual
ch1195or28,sah,88,attempt,1,telling,L1,Bilingual
ch1195or28,sah,88,outcome,1,telling,L1,Bilingual
ch1195or28,sah,88,ist,1,telling,L1,Bilingual
ch1195or28,sah,88,ist,0,telling,L1,Bilingual
ch1195or28,sah,88,goal,1,telling,L1,Bilingual
ch1195or28,sah,88,attempt,1,telling,L1,Bilingual
ch1195or28,sah,88,outcome,0,telling,L1,Bilingual
ch1195or28,sah,88,ist,1,telling,L1,Bilingual
ch1195or28,sah,88,ist,0,telling,L1,Bilingual
ch1195or28,sah,88,goal,1,telling,L1,Bilingual
ch1195or28,sah,88,attempt,0,telling,L1,Bilingual
ch1195or28,sah,88,outcome,1,telling,L1,Bilingual
ch1195or28,sah,88,ist,1,telling,L1,Bilingual
ch1196or28,rus,91,ist,1,retelling,L2,Bilingual
ch1196or28,rus,91,goal,1,retelling,L2,Bilingual
ch1196or28,rus,91,attempt,1,retelling,L2,Bilingual
ch1196or28,rus,91,outcome,1,retelling,L2,Bilingual
ch1196or28,rus,91,ist,1,retelling,L2,Bilingual
ch1196or28,rus,91,ist,1,retelling,L2,Bilingual
ch1196or28,rus,91,goal,1,retelling,L2,Bilingual
ch1196or28,rus,91,attempt,1,retelling,L2,Bilingual
ch1196or28,rus,91,outcome,1,retelling,L2,Bilingual
ch1196or28,rus,91,ist,1,retelling,L2,Bilingual
ch1196or28,rus,91,ist,1,retelling,L2,Bilingual
ch1196or28,rus,91,goal,1,retelling,L2,Bilingual
ch1196or28,rus,91,attempt,1,retelling,L2,Bilingual
ch1196or28,rus,91,outcome,0,retelling,L2,Bilingual
ch1196or28,rus,91,ist,1,retelling,L2,Bilingual
ch1196or28,sah,91,ist,1,retelling,L1,Bilingual
ch1196or28,sah,91,goal,1,retelling,L1,Bilingual
ch1196or28,sah,91,attempt,1,retelling,L1,Bilingual
ch1196or28,sah,91,outcome,1,retelling,L1,Bilingual
ch1196or28,sah,91,ist,0,retelling,L1,Bilingual
ch1196or28,sah,91,ist,1,retelling,L1,Bilingual
ch1196or28,sah,91,goal,1,retelling,L1,Bilingual
ch1196or28,sah,91,attempt,1,retelling,L1,Bilingual
ch1196or28,sah,91,outcome,1,retelling,L1,Bilingual
ch1196or28,sah,91,ist,1,retelling,L1,Bilingual
ch1196or28,sah,91,ist,1,retelling,L1,Bilingual
ch1196or28,sah,91,goal,1,retelling,L1,Bilingual
ch1196or28,sah,91,attempt,0,retelling,L1,Bilingual
ch1196or28,sah,91,outcome,1,retelling,L1,Bilingual
ch1196or28,sah,91,ist,1,retelling,L1,Bilingual
ch1196or28,sah,91,ist,1,telling,L1,Bilingual
ch1196or28,sah,91,goal,1,telling,L1,Bilingual
ch1196or28,sah,91,attempt,1,telling,L1,Bilingual
ch1196or28,sah,91,outcome,1,telling,L1,Bilingual
ch1196or28,sah,91,ist,0,telling,L1,Bilingual
ch1196or28,sah,91,ist,0,telling,L1,Bilingual
ch1196or28,sah,91,goal,1,telling,L1,Bilingual
ch1196or28,sah,91,attempt,1,telling,L1,Bilingual
ch1196or28,sah,91,outcome,1,telling,L1,Bilingual
ch1196or28,sah,91,ist,0,telling,L1,Bilingual
ch1196or28,sah,91,ist,1,telling,L1,Bilingual
ch1196or28,sah,91,goal,1,telling,L1,Bilingual
ch1196or28,sah,91,attempt,0,telling,L1,Bilingual
ch1196or28,sah,91,outcome,1,telling,L1,Bilingual
ch1196or28,sah,91,ist,1,telling,L1,Bilingual
ch1196or28,rus,91,ist,1,telling,L2,Bilingual
ch1196or28,rus,91,goal,1,telling,L2,Bilingual
ch1196or28,rus,91,attempt,1,telling,L2,Bilingual
ch1196or28,rus,91,outcome,1,telling,L2,Bilingual
ch1196or28,rus,91,ist,0,telling,L2,Bilingual
ch1196or28,rus,91,ist,0,telling,L2,Bilingual
ch1196or28,rus,91,goal,1,telling,L2,Bilingual
ch1196or28,rus,91,attempt,1,telling,L2,Bilingual
ch1196or28,rus,91,outcome,1,telling,L2,Bilingual
ch1196or28,rus,91,ist,0,telling,L2,Bilingual
ch1196or28,rus,91,ist,1,telling,L2,Bilingual
ch1196or28,rus,91,goal,0,telling,L2,Bilingual
ch1196or28,rus,91,attempt,0,telling,L2,Bilingual
ch1196or28,rus,91,outcome,1,telling,L2,Bilingual
ch1196or28,rus,91,ist,1,telling,L2,Bilingual
ch1197or28,rus,87,ist,1,retelling,L2,Bilingual
ch1197or28,rus,87,goal,1,retelling,L2,Bilingual
ch1197or28,rus,87,attempt,1,retelling,L2,Bilingual
ch1197or28,rus,87,outcome,1,retelling,L2,Bilingual
ch1197or28,rus,87,ist,1,retelling,L2,Bilingual
ch1197or28,rus,87,ist,1,retelling,L2,Bilingual
ch1197or28,rus,87,goal,1,retelling,L2,Bilingual
ch1197or28,rus,87,attempt,1,retelling,L2,Bilingual
ch1197or28,rus,87,outcome,1,retelling,L2,Bilingual
ch1197or28,rus,87,ist,1,retelling,L2,Bilingual
ch1197or28,rus,87,ist,1,retelling,L2,Bilingual
ch1197or28,rus,87,goal,1,retelling,L2,Bilingual
ch1197or28,rus,87,attempt,1,retelling,L2,Bilingual
ch1197or28,rus,87,outcome,1,retelling,L2,Bilingual
ch1197or28,rus,87,ist,1,retelling,L2,Bilingual
ch1197or28,rus,87,ist,1,telling,L2,Bilingual
ch1197or28,rus,87,goal,1,telling,L2,Bilingual
ch1197or28,rus,87,attempt,1,telling,L2,Bilingual
ch1197or28,rus,87,outcome,1,telling,L2,Bilingual
ch1197or28,rus,87,ist,1,telling,L2,Bilingual
ch1197or28,rus,87,ist,1,telling,L2,Bilingual
ch1197or28,rus,87,goal,1,telling,L2,Bilingual
ch1197or28,rus,87,attempt,1,telling,L2,Bilingual
ch1197or28,rus,87,outcome,1,telling,L2,Bilingual
ch1197or28,rus,87,ist,1,telling,L2,Bilingual
ch1197or28,rus,87,ist,1,telling,L2,Bilingual
ch1197or28,rus,87,goal,1,telling,L2,Bilingual
ch1197or28,rus,87,attempt,1,telling,L2,Bilingual
ch1197or28,rus,87,outcome,1,telling,L2,Bilingual
ch1197or28,rus,87,ist,1,telling,L2,Bilingual
ch1197or28,sah,87,ist,1,retelling,L1,Bilingual
ch1197or28,sah,87,goal,1,retelling,L1,Bilingual
ch1197or28,sah,87,attempt,0,retelling,L1,Bilingual
ch1197or28,sah,87,outcome,1,retelling,L1,Bilingual
ch1197or28,sah,87,ist,1,retelling,L1,Bilingual
ch1197or28,sah,87,ist,1,retelling,L1,Bilingual
ch1197or28,sah,87,goal,0,retelling,L1,Bilingual
ch1197or28,sah,87,attempt,1,retelling,L1,Bilingual
ch1197or28,sah,87,outcome,1,retelling,L1,Bilingual
ch1197or28,sah,87,ist,0,retelling,L1,Bilingual
ch1197or28,sah,87,ist,1,retelling,L1,Bilingual
ch1197or28,sah,87,goal,1,retelling,L1,Bilingual
ch1197or28,sah,87,attempt,0,retelling,L1,Bilingual
ch1197or28,sah,87,outcome,1,retelling,L1,Bilingual
ch1197or28,sah,87,ist,1,retelling,L1,Bilingual
ch1197or28,sah,87,ist,0,telling,L1,Bilingual
ch1197or28,sah,87,goal,1,telling,L1,Bilingual
ch1197or28,sah,87,attempt,0,telling,L1,Bilingual
ch1197or28,sah,87,outcome,1,telling,L1,Bilingual
ch1197or28,sah,87,ist,0,telling,L1,Bilingual
ch1197or28,sah,87,ist,1,telling,L1,Bilingual
ch1197or28,sah,87,goal,0,telling,L1,Bilingual
ch1197or28,sah,87,attempt,1,telling,L1,Bilingual
ch1197or28,sah,87,outcome,0,telling,L1,Bilingual
ch1197or28,sah,87,ist,0,telling,L1,Bilingual
ch1197or28,sah,87,ist,0,telling,L1,Bilingual
ch1197or28,sah,87,goal,1,telling,L1,Bilingual
ch1197or28,sah,87,attempt,0,telling,L1,Bilingual
ch1197or28,sah,87,outcome,1,telling,L1,Bilingual
ch1197or28,sah,87,ist,1,telling,L1,Bilingual
ch1198or28,rus,96,ist,1,retelling,L2,Bilingual
ch1198or28,rus,96,goal,1,retelling,L2,Bilingual
ch1198or28,rus,96,attempt,1,retelling,L2,Bilingual
ch1198or28,rus,96,outcome,1,retelling,L2,Bilingual
ch1198or28,rus,96,ist,0,retelling,L2,Bilingual
ch1198or28,rus,96,ist,0,retelling,L2,Bilingual
ch1198or28,rus,96,goal,1,retelling,L2,Bilingual
ch1198or28,rus,96,attempt,1,retelling,L2,Bilingual
ch1198or28,rus,96,outcome,1,retelling,L2,Bilingual
ch1198or28,rus,96,ist,1,retelling,L2,Bilingual
ch1198or28,rus,96,ist,1,retelling,L2,Bilingual
ch1198or28,rus,96,goal,1,retelling,L2,Bilingual
ch1198or28,rus,96,attempt,0,retelling,L2,Bilingual
ch1198or28,rus,96,outcome,1,retelling,L2,Bilingual
ch1198or28,rus,96,ist,1,retelling,L2,Bilingual
ch1198or28,sah,96,ist,1,retelling,L1,Bilingual
ch1198or28,sah,96,goal,1,retelling,L1,Bilingual
ch1198or28,sah,96,attempt,1,retelling,L1,Bilingual
ch1198or28,sah,96,outcome,1,retelling,L1,Bilingual
ch1198or28,sah,96,ist,0,retelling,L1,Bilingual
ch1198or28,sah,96,ist,0,retelling,L1,Bilingual
ch1198or28,sah,96,goal,1,retelling,L1,Bilingual
ch1198or28,sah,96,attempt,1,retelling,L1,Bilingual
ch1198or28,sah,96,outcome,1,retelling,L1,Bilingual
ch1198or28,sah,96,ist,1,retelling,L1,Bilingual
ch1198or28,sah,96,ist,1,retelling,L1,Bilingual
ch1198or28,sah,96,goal,1,retelling,L1,Bilingual
ch1198or28,sah,96,attempt,0,retelling,L1,Bilingual
ch1198or28,sah,96,outcome,1,retelling,L1,Bilingual
ch1198or28,sah,96,ist,1,retelling,L1,Bilingual
ch1198or28,sah,96,ist,0,telling,L1,Bilingual
ch1198or28,sah,96,goal,1,telling,L1,Bilingual
ch1198or28,sah,96,attempt,1,telling,L1,Bilingual
ch1198or28,sah,96,outcome,1,telling,L1,Bilingual
ch1198or28,sah,96,ist,0,telling,L1,Bilingual
ch1198or28,sah,96,ist,0,telling,L1,Bilingual
ch1198or28,sah,96,goal,1,telling,L1,Bilingual
ch1198or28,sah,96,attempt,1,telling,L1,Bilingual
ch1198or28,sah,96,outcome,1,telling,L1,Bilingual
ch1198or28,sah,96,ist,0,telling,L1,Bilingual
ch1198or28,sah,96,ist,1,telling,L1,Bilingual
ch1198or28,sah,96,goal,1,telling,L1,Bilingual
ch1198or28,sah,96,attempt,0,telling,L1,Bilingual
ch1198or28,sah,96,outcome,1,telling,L1,Bilingual
ch1198or28,sah,96,ist,1,telling,L1,Bilingual
ch1198or28,rus,96,ist,0,telling,L2,Bilingual
ch1198or28,rus,96,goal,1,telling,L2,Bilingual
ch1198or28,rus,96,attempt,1,telling,L2,Bilingual
ch1198or28,rus,96,outcome,1,telling,L2,Bilingual
ch1198or28,rus,96,ist,0,telling,L2,Bilingual
ch1198or28,rus,96,ist,0,telling,L2,Bilingual
ch1198or28,rus,96,goal,1,telling,L2,Bilingual
ch1198or28,rus,96,attempt,1,telling,L2,Bilingual
ch1198or28,rus,96,outcome,1,telling,L2,Bilingual
ch1198or28,rus,96,ist,0,telling,L2,Bilingual
ch1198or28,rus,96,ist,1,telling,L2,Bilingual
ch1198or28,rus,96,goal,0,telling,L2,Bilingual
ch1198or28,rus,96,attempt,0,telling,L2,Bilingual
ch1198or28,rus,96,outcome,1,telling,L2,Bilingual
