child,testlanguage,age,item,response,mode,test_lang_status,ling,region
ch893or25,swe,71,ist,0,telling,L1,Monolingual,Sweden
ch893or25,swe,71,goal,0,telling,L1,Monolingual,Sweden
ch893or25,swe,71,attempt,0,telling,L1,Monolingual,Sweden
ch893or25,swe,71,outcome,0,telling,L1,Monolingual,Sweden
ch893or25,swe,71,ist,0,telling,L1,Monolingual,Sweden
ch893or25,swe,71,ist,0,telling,L1,Monolingual,Sweden
ch893or25,swe,71,goal,0,telling,L1,Monolingual,Sweden
ch893or25,swe,71,attempt,1,telling,L1,Monolingual,Sweden
ch893or25,swe,71,outcome,1,telling,L1,Monolingual,Sweden
ch893or25,swe,71,ist,1,telling,L1,Monolingual,Sweden
ch893or25,swe,71,ist,0,telling,L1,Monolingual,Sweden
ch893or25,swe,71,goal,0,telling,L1,Monolingual,Sweden
ch893or25,swe,71,attempt,1,telling,L1,Monolingual,Sweden
ch893or25,swe,71,outcome,1,telling,L1,Monolingual,Sweden
ch893or25,swe,71,ist,0,telling,L1,Monolingual,Sweden
ch894or25,swe,73,ist,0,telling,L1,Monolingual,Sweden
ch894or25,swe,73,goal,1,telling,L1,Monolingual,Sweden
ch894or25,swe,73,attempt,1,telling,L1,Monolingual,Sweden
ch894or25,swe,73,outcome,1,telling,L1,Monolingual,Sweden
ch894or25,swe,73,ist,0,telling,L1,Monolingual,Sweden
ch894or25,swe,73,ist,0,telling,L1,Monolingual,Sweden
ch894or25,swe,73,goal,0,telling,L1,Monolingual,Sweden
ch894or25,swe,73,attempt,0,telling,L1,Monolingual,Sweden
ch894or25,swe,73,outcome,0,telling,L1,Monolingual,Sweden
ch894or25,swe,73,ist,0,telling,L1,Monolingual,Sweden
ch894or25,swe,73,ist,0,telling,L1,Monolingual,Sweden
ch894or25,swe,73,goal,0,telling,L1,Monolingual,Sweden
ch894or25,swe,73,attempt,1,telling,L1,Monolingual,Sweden
ch894or25,swe,73,outcome,1,telling,L1,Monolingual,Sweden
ch894or25,swe,73,ist,0,telling,L1,Monolingual,Sweden
ch895or25,swe,83,ist,1,telling,L1,Monolingual,Sweden
ch895or25,swe,83,goal,0,telling,L1,Monolingual,Sweden
ch895or25,swe,83,attempt,0,telling,L1,Monolingual,Sweden
ch895or25,swe,83,outcome,0,telling,L1,Monolingual,Sweden
ch895or25,swe,83,ist,0,telling,L1,Monolingual,Sweden
ch895or25,swe,83,ist,0,telling,L1,Monolingual,Sweden
ch895or25,swe,83,goal,0,telling,L1,Monolingual,Sweden
ch895or25,swe,83,attempt,1,telling,L1,Monolingual,Sweden
ch895or25,swe,83,outcome,1,telling,L1,Monolingual,Sweden
ch895or25,swe,83,ist,1,telling,L1,Monolingual,Sweden
ch895or25,swe,83,ist,0,telling,L1,Monolingual,Sweden
ch895or25,swe,83,goal,0,telling,L1,Monolingual,Sweden
ch895or25,swe,83,attempt,1,telling,L1,Monolingual,Sweden
ch895or25,swe,83,outcome,1,telling,L1,Monolingual,Sweden
ch895or25,swe,83,ist,0,telling,L1,Monolingual,Sweden
ch896or25,swe,88,ist,0,telling,L1,Monolingual,Sweden
ch896or25,swe,88,goal,0,telling,L1,Monolingual,Sweden
ch896or25,swe,88,attempt,0,telling,L1,Monolingual,Sweden
ch896or25,swe,88,outcome,0,telling,L1,Monolingual,Sweden
ch896or25,swe,88,ist,0,telling,L1,Monolingual,Sweden
ch896or25,swe,88,ist,1,telling,L1,Monolingual,Sweden
ch896or25,swe,88,goal,1,telling,L1,Monolingual,Sweden
ch896or25,swe,88,attempt,1,telling,L1,Monolingual,Sweden
ch896or25,swe,88,outcome,0,telling,L1,Monolingual,Sweden
ch896or25,swe,88,ist,0,telling,L1,Monolingual,Sweden
ch896or25,swe,88,ist,1,telling,L1,Monolingual,Sweden
ch896or25,swe,88,goal,0,telling,L1,Monolingual,Sweden
ch896or25,swe,88,attempt,1,telling,L1,Monolingual,Sweden
ch896or25,swe,88,outcome,1,telling,L1,Monolingual,Sweden
ch896or25,swe,88,ist,0,telling,L1,Monolingual,Sweden
ch897or25,swe,87,ist,0,telling,L1,Monolingual,Sweden
ch897or25,swe,87,goal,0,telling,L1,Monolingual,Sweden
ch897or25,swe,87,attempt,0,telling,L1,Monolingual,Sweden
ch897or25,swe,87,outcome,0,telling,L1,Monolingual,Sweden
ch897or25,swe,87,ist,0,telling,L1,Monolingual,Sweden
ch897or25,swe,87,ist,1,telling,L1,Monolingual,Sweden
ch897or25,swe,87,goal,0,telling,L1,Monolingual,Sweden
ch897or25,swe,87,attempt,1,telling,L1,Monolingual,Sweden
ch897or25,swe,87,outcome,0,telling,L1,Monolingual,Sweden
ch897or25,swe,87,ist,0,telling,L1,Monolingual,Sweden
ch897or25,swe,87,ist,1,telling,L1,Monolingual,Sweden
ch897or25,swe,87,goal,0,telling,L1,Monolingual,Sweden
ch897or25,swe,87,attempt,1,telling,L1,Monolingual,Sweden
ch897or25,swe,87,outcome,1,telling,L1,Monolingual,Sweden
ch897or25,swe,87,ist,0,telling,L1,Monolingual,Sweden
ch898or25,swe,86,ist,0,telling,L1,Monolingual,Sweden
ch898or25,swe,86,goal,0,telling,L1,Monolingual,Sweden
ch898or25,swe,86,attempt,0,telling,L1,Monolingual,Sweden
ch898or25,swe,86,outcome,0,telling,L1,Monolingual,Sweden
ch898or25,swe,86,ist,0,telling,L1,Monolingual,Sweden
ch898or25,swe,86,ist,0,telling,L1,Monolingual,Sweden
ch898or25,swe,86,goal,1,telling,L1,Monolingual,Sweden
ch898or25,swe,86,attempt,0,telling,L1,Monolingual,Sweden
ch898or25,swe,86,outcome,0,telling,L1,Monolingual,Sweden
ch898or25,swe,86,ist,0,telling,L1,Monolingual,Sweden
ch898or25,swe,86,ist,0,telling,L1,Monolingual,Sweden
ch898or25,swe,86,goal,1,telling,L1,Monolingual,Sweden
ch898or25,swe,86,attempt,1,telling,L1,Monolingual,Sweden
ch898or25,swe,86,outcome,0,telling,L1,Monolingual,Sweden
ch898or25,swe,86,ist,0,telling,L1,Monolingual,Sweden
ch899or25,swe,89,ist,0,telling,L1,Monolingual,Sweden
ch899or25,swe,89,goal,0,telling,L1,Monolingual,Sweden
ch899or25,swe,89,attempt,1,telling,L1,Monolingual,Sweden
ch899or25,swe,89,outcome,1,telling,L1,Monolingual,Sweden
ch899or25,swe,89,ist,0,telling,L1,Monolingual,Sweden
ch899or25,swe,89,ist,0,telling,L1,Monolingual,Sweden
ch899or25,swe,89,goal,1,telling,L1,Monolingual,Sweden
ch899or25,swe,89,attempt,1,telling,L1,Monolingual,Sweden
ch899or25,swe,89,outcome,1,telling,L1,Monolingual,Sweden
ch899or25,swe,89,ist,0,telling,L1,Monolingual,Sweden
ch899or25,swe,89,ist,0,telling,L1,Monolingual,Sweden
ch899or25,swe,89,goal,0,telling,L1,Monolingual,Sweden
ch899or25,swe,89,attempt,1,telling,L1,Monolingual,Sweden
ch899or25,swe,89,outcome,1,telling,L1,Monolingual,Sweden
ch899or25,swe,89,ist,0,telling,L1,Monolingual,Sweden
ch900or25,swe,85,ist,0,telling,L1,Monolingual,Sweden
ch900or25,swe,85,goal,1,telling,L1,Monolingual,Sweden
ch900or25,swe,85,attempt,1,telling,L1,Monolingual,Sweden
ch900or25,swe,85,outcome,0,telling,L1,Monolingual,Sweden
ch900or25,swe,85,ist,0,telling,L1,Monolingual,Sweden
ch900or25,swe,85,ist,0,telling,L1,Monolingual,Sweden
ch900or25,swe,85,goal,0,telling,L1,Monolingual,Sweden
ch900or25,swe,85,attempt,1,telling,L1,Monolingual,Sweden
ch900or25,swe,85,outcome,1,telling,L1,Monolingual,Sweden
ch900or25,swe,85,ist,0,telling,L1,Monolingual,Sweden
ch900or25,swe,85,ist,0,telling,L1,Monolingual,Sweden
ch900or25,swe,85,goal,0,telling,L1,Monolingual,Sweden
ch900or25,swe,85,attempt,1,telling,L1,Monolingual,Sweden
ch900or25,swe,85,outcome,1,telling,L1,Monolingual,Sweden
ch900or25,swe,85,ist,0,telling,L1,Monolingual,Sweden
ch901or25,swe,84,ist,0,telling,L1,Monolingual,Sweden
ch901or25,swe,84,goal,1,telling,L1,Monolingual,Sweden
ch901or25,swe,84,attempt,1,telling,L1,Monolingual,Sweden
ch901or25,swe,84,outcome,1,telling,L1,Monolingual,Sweden
ch901or25,swe,84,ist,0,telling,L1,Monolingual,Sweden
ch901or25,swe,84,ist,0,telling,L1,Monolingual,Sweden
ch901or25,swe,84,goal,1,telling,L1,Monolingual,Sweden
ch901or25,swe,84,attempt,1,telling,L1,Monolingual,Sweden
ch901or25,swe,84,outcome,1,telling,L1,Monolingual,Sweden
ch901or25,swe,84,ist,0,telling,L1,Monolingual,Sweden
ch901or25,swe,84,ist,0,telling,L1,Monolingual,Sweden
ch901or25,swe,84,goal,1,telling,L1,Monolingual,Sweden
ch901or25,swe,84,attempt,1,telling,L1,Monolingual,Sweden
ch901or25,swe,84,outcome,1,telling,L1,Monolingual,Sweden
ch901or25,swe,84,ist,0,telling,L1,Monolingual,Sweden
ch902or25,swe,89,ist,0,telling,L1,Monolingual,Sweden
ch902or25,swe,89,goal,1,telling,L1,Monolingual,Sweden
ch902or25,swe,89,attempt,0,telling,L1,Monolingual,Sweden
ch902or25,swe,89,outcome,1,telling,L1,Monolingual,Sweden
ch902or25,swe,89,ist,0,telling,L1,Monolingual,Sweden
ch902or25,swe,89,ist,0,telling,L1,Monolingual,Sweden
ch902or25,swe,89,goal,1,telling,L1,Monolingual,Sweden
ch902or25,swe,89,attempt,0,telling,L1,Monolingual,Sweden
ch902or25,swe,89,outcome,1,telling,L1,Monolingual,Sweden
ch902or25,swe,89,ist,0,telling,L1,Monolingual,Sweden
ch902or25,swe,89,ist,0,telling,L1,Monolingual,Sweden
ch902or25,swe,89,goal,0,telling,L1,Monolingual,Sweden
ch902or25,swe,89,attempt,1,telling,L1,Monolingual,Sweden
ch902or25,swe,89,outcome,1,telling,L1,Monolingual,Sweden
ch902or25,swe,89,ist,0,telling,L1,Monolingual,Sweden
ch1226or26,sgh,139,ist,0,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,goal,0,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,attempt,1,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,outcome,0,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,ist,0,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,ist,1,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,goal,1,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,attempt,0,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,outcome,1,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,ist,0,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,ist,0,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,goal,0,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,attempt,1,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,outcome,1,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,ist,0,telling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,goal,0,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,attempt,1,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,outcome,1,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,goal,1,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,attempt,1,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,outcome,0,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,goal,0,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,attempt,1,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,outcome,0,retelling,L1,Bilingual,Tadjikistan
ch1226or26,sgh,139,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1226or26,tgk,139,ist,1,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,goal,0,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,attempt,1,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,outcome,1,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,ist,0,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,ist,0,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,goal,1,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,attempt,0,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,outcome,0,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,ist,0,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,ist,0,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,goal,0,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,attempt,0,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,outcome,1,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,ist,0,telling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,ist,1,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,goal,1,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,attempt,0,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,outcome,1,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,goal,1,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,attempt,0,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,outcome,0,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,goal,0,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,attempt,0,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,outcome,1,retelling,L2,Bilingual,Tadjikistan
ch1226or26,tgk,139,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,ist,0,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,goal,0,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,attempt,0,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,outcome,1,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,ist,0,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,ist,0,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,goal,1,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,attempt,1,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,outcome,0,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,ist,0,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,ist,1,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,goal,1,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,attempt,1,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,outcome,1,telling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,ist,1,telling,L2,Bilingual,Tadjikistan
ch1227or26,sgh,139,ist,1,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,goal,1,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,attempt,0,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,outcome,1,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,goal,0,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,attempt,1,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,outcome,1,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,goal,0,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,attempt,1,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,outcome,1,retelling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1227or26,tgk,139,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,goal,0,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,attempt,0,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,outcome,0,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,goal,1,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,attempt,1,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,outcome,0,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,ist,1,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,goal,0,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,attempt,1,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,outcome,1,retelling,L2,Bilingual,Tadjikistan
ch1227or26,tgk,139,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1227or26,sgh,139,ist,0,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,goal,0,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,attempt,1,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,outcome,1,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,ist,0,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,ist,0,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,goal,1,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,attempt,0,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,outcome,0,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,ist,1,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,ist,0,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,goal,0,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,attempt,1,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,outcome,0,telling,L1,Bilingual,Tadjikistan
ch1227or26,sgh,139,ist,0,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,ist,1,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,goal,1,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,attempt,0,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,outcome,1,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,ist,1,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,goal,1,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,attempt,1,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,outcome,0,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,ist,1,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,goal,0,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,attempt,1,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,outcome,1,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,ist,1,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,goal,1,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,attempt,0,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,outcome,1,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,ist,0,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,ist,1,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,goal,0,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,attempt,1,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,outcome,0,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,ist,0,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,ist,1,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,goal,0,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,attempt,1,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,outcome,1,telling,L1,Bilingual,Tadjikistan
ch1228or26,sgh,166,ist,0,telling,L1,Bilingual,Tadjikistan
ch1228or26,tgk,166,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,goal,1,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,attempt,0,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,outcome,0,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,ist,1,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,goal,1,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,attempt,0,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,outcome,0,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,ist,1,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,goal,0,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,attempt,1,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,outcome,1,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,ist,1,retelling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,ist,0,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,goal,1,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,attempt,0,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,outcome,0,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,ist,0,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,ist,1,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,goal,1,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,attempt,0,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,outcome,0,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,ist,0,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,ist,0,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,goal,0,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,attempt,1,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,outcome,1,telling,L2,Bilingual,Tadjikistan
ch1228or26,tgk,166,ist,1,telling,L2,Bilingual,Tadjikistan
ch1229or26,sgh,112,ist,1,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,goal,1,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,attempt,0,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,outcome,0,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,ist,1,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,goal,1,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,attempt,1,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,outcome,0,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,ist,0,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,ist,1,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,goal,0,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,attempt,0,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,outcome,1,retelling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,ist,1,retelling,L1,Bilingual,Tadjikistan
ch1229or26,tgk,112,ist,1,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,goal,1,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,attempt,0,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,outcome,0,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,ist,0,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,goal,1,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,attempt,0,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,outcome,0,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,ist,1,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,ist,1,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,goal,1,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,attempt,0,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,outcome,1,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,ist,1,retelling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,ist,0,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,goal,0,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,attempt,0,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,outcome,0,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,ist,0,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,ist,0,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,goal,1,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,attempt,1,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,outcome,1,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,ist,0,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,ist,0,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,goal,1,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,attempt,1,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,outcome,1,telling,L2,Bilingual,Tadjikistan
ch1229or26,tgk,112,ist,1,telling,L2,Bilingual,Tadjikistan
ch1229or26,sgh,112,ist,0,telling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,goal,1,telling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,attempt,0,telling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,outcome,0,telling,L1,Bilingual,Tadjikistan
ch1229or26,sgh,112,ist,0,telling,L1,Bilingual,Tadjikistan
