child,L1,L2,testlanguage,age,story,item,response,mode,test_lang_status,ling
ch2199or36,Swedish,NA,swe,74,goat,ist,1,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,goal,0,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,attempt,1,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,outcome,1,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,ist,0,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,ist,0,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,goal,1,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,attempt,1,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,outcome,1,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,ist,0,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,ist,0,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,goal,0,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,attempt,1,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,outcome,0,telling,L1,Monolingual
ch2199or36,Swedish,NA,swe,74,goat,ist,1,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,ist,1,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,goal,0,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,attempt,1,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,outcome,1,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,ist,0,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,ist,0,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,goal,1,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,attempt,1,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,outcome,0,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,ist,0,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,ist,0,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,goal,0,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,attempt,1,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,outcome,1,telling,L1,Monolingual
ch2200or36,Swedish,NA,swe,78,bird,ist,0,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,ist,1,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,goal,0,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,attempt,0,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,outcome,1,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,ist,0,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,ist,0,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,goal,0,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,attempt,1,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,outcome,0,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,ist,0,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,ist,0,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,goal,0,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,attempt,1,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,outcome,1,telling,L1,Monolingual
ch2201or36,Swedish,NA,swe,79,goat,ist,0,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,ist,0,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,goal,0,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,attempt,1,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,outcome,1,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,ist,0,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,ist,0,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,goal,0,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,attempt,1,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,outcome,1,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,ist,0,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,ist,0,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,goal,0,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,attempt,0,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,outcome,1,telling,L1,Monolingual
ch2202or36,Swedish,NA,swe,79,bird,ist,0,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,goal,0,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,attempt,0,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,outcome,0,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,ist,1,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,goal,0,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,attempt,1,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,outcome,1,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,goal,0,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,attempt,1,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,outcome,1,telling,L1,Monolingual
ch2203or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,ist,0,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,goal,1,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,attempt,1,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,outcome,0,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,ist,0,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,ist,0,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,goal,1,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,attempt,1,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,outcome,1,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,ist,0,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,ist,0,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,goal,0,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,attempt,1,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,outcome,1,telling,L1,Monolingual
ch2204or36,Swedish,NA,swe,75,bird,ist,0,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,ist,0,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,goal,0,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,attempt,1,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,outcome,0,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,ist,0,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,ist,1,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,goal,0,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,attempt,0,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,outcome,1,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,ist,0,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,ist,0,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,goal,0,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,attempt,1,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,outcome,1,telling,L1,Monolingual
ch2205or36,Swedish,NA,swe,74,goat,ist,0,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,ist,0,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,goal,1,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,attempt,1,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,outcome,1,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,ist,0,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,ist,0,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,goal,1,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,attempt,1,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,outcome,1,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,ist,0,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,ist,0,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,goal,0,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,attempt,1,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,outcome,1,telling,L1,Monolingual
ch2206or36,Swedish,NA,swe,76,bird,ist,0,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,ist,1,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,goal,0,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,attempt,1,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,outcome,1,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,ist,0,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,ist,1,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,goal,0,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,attempt,1,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,outcome,0,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,ist,0,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,ist,1,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,goal,0,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,attempt,1,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,outcome,1,telling,L1,Monolingual
ch2207or36,Swedish,NA,swe,72,goat,ist,1,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,ist,1,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,goal,1,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,attempt,1,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,outcome,1,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,ist,0,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,ist,0,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,goal,0,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,attempt,1,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,outcome,0,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,ist,0,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,ist,0,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,goal,0,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,attempt,1,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,outcome,1,telling,L1,Monolingual
ch2208or36,Swedish,NA,swe,75,bird,ist,0,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,ist,1,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,goal,1,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,attempt,1,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,outcome,0,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,goal,0,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,attempt,1,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,outcome,1,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,goal,0,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,attempt,1,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,outcome,1,telling,L1,Monolingual
ch2209or36,Swedish,NA,swe,76,goat,ist,1,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,ist,1,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,goal,0,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,attempt,1,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,outcome,1,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,ist,1,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,ist,0,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,goal,0,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,attempt,0,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,outcome,0,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,ist,0,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,ist,1,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,goal,0,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,attempt,1,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,outcome,1,telling,L1,Monolingual
ch2210or36,Swedish,NA,swe,77,bird,ist,0,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,goal,0,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,attempt,1,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,outcome,1,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,goal,0,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,attempt,1,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,outcome,1,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,goal,0,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,attempt,1,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,outcome,1,telling,L1,Monolingual
ch2211or36,Swedish,NA,swe,76,goat,ist,0,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,ist,1,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,goal,0,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,attempt,1,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,outcome,1,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,ist,0,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,ist,0,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,goal,0,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,attempt,1,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,outcome,0,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,ist,0,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,ist,0,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,goal,0,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,attempt,1,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,outcome,1,telling,L1,Monolingual
ch2212or36,Swedish,NA,swe,72,bird,ist,1,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,ist,0,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,goal,0,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,attempt,0,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,outcome,0,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,ist,0,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,ist,0,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,goal,0,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,attempt,0,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,outcome,1,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,ist,1,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,ist,0,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,goal,0,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,attempt,1,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,outcome,1,telling,L1,Monolingual
ch2213or36,Swedish,NA,swe,72,goat,ist,1,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,ist,0,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,goal,1,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,attempt,1,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,outcome,1,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,ist,0,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,ist,0,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,goal,0,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,attempt,1,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,outcome,1,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,ist,0,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,ist,0,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,goal,0,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,attempt,1,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,outcome,1,telling,L1,Monolingual
ch2214or36,Swedish,NA,swe,82,bird,ist,0,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,ist,1,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,goal,0,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,attempt,1,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,outcome,1,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,ist,0,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,ist,0,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,goal,0,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,attempt,0,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,outcome,1,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,ist,1,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,ist,0,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,goal,0,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,attempt,1,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,outcome,1,telling,L1,Monolingual
ch2215or36,Swedish,NA,swe,80,goat,ist,0,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,ist,0,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,goal,1,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,attempt,1,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,outcome,1,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,ist,0,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,ist,0,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,goal,0,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,attempt,1,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,outcome,1,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,ist,0,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,ist,0,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,goal,0,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,attempt,1,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,outcome,1,telling,L1,Monolingual
ch2216or36,Swedish,NA,swe,81,bird,ist,0,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,ist,0,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,goal,0,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,attempt,0,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,outcome,0,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,ist,0,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,ist,0,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,goal,0,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,attempt,1,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,outcome,1,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,ist,0,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,ist,0,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,goal,0,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,attempt,1,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,outcome,1,telling,L1,Monolingual
ch2217or36,Swedish,NA,swe,81,goat,ist,1,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,ist,0,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,goal,0,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,attempt,1,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,outcome,1,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,ist,0,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,ist,0,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,goal,0,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,attempt,1,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,outcome,1,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,ist,0,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,ist,0,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,goal,0,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,attempt,1,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,outcome,1,telling,L1,Monolingual
ch2218or36,Swedish,NA,swe,79,bird,ist,0,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,ist,1,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,goal,0,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,attempt,1,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,outcome,0,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,ist,0,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,ist,1,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,goal,0,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,attempt,1,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,outcome,1,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,ist,1,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,ist,0,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,goal,0,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,attempt,1,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,outcome,1,telling,L1,Monolingual
ch2219or36,Swedish,NA,swe,79,goat,ist,0,telling,L1,Monolingual
ch775or37,English,Swedish,swe,82,bird,ist,1,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,goal,0,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,attempt,0,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,outcome,1,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,ist,1,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,ist,0,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,goal,1,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,attempt,1,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,outcome,0,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,ist,0,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,ist,1,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,goal,0,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,attempt,1,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,outcome,1,telling,L2,Bilingual
ch775or37,English,Swedish,swe,82,bird,ist,0,telling,L2,Bilingual
ch775or37,English,Swedish,eng,82,goat,ist,1,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,goal,0,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,attempt,1,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,outcome,1,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,ist,0,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,ist,0,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,goal,0,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,attempt,1,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,outcome,1,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,ist,0,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,ist,1,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,goal,0,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,attempt,1,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,outcome,1,telling,L1,Bilingual
ch775or37,English,Swedish,eng,82,goat,ist,0,telling,L1,Bilingual
ch776or37,English,Swedish,swe,76,bird,ist,0,telling,L2,Bilingual
ch776or37,English,Swedish,swe,76,bird,goal,0,telling,L2,Bilingual
